oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	go_CC_count	go_CC_intersect_abc
17201	YOR039W	YMR005W	YKL112W	p	tu	1	nucleus
17202	YOR039W	YMR227C	YER148W	p	p	1	nucleus
17203	YOR039W	YMR270C	YER148W	p	p	2	nucleolus; nucleus
17204	YOR042W	YCL008C	YFR024C-A	p	p	1	cytoplasm
17205	YOR042W	YCL008C	YHR016C	p	p	1	cytoplasm
17206	YOR045W	YGR082W	YMR203W	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
17207	YOR045W	YNL121C	YMR203W	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
17208	YOR046C	YDL084W	YDR159W	p	p	1	nucleus
17209	YOR046C	YDR172W	YDL207W	p	p	1	cytoplasm
17210	YOR046C	YDR192C	YDL207W	p	p	2	endomembrane system; nucleus
17211	YOR046C	YDR192C	YMR255W	p	p	2	endomembrane system; nucleus
17212	YOR046C	YGL092W	YDL207W	p	p	2	endomembrane system; nucleus
17213	YOR046C	YGR119C	YDL207W	p	p	2	endomembrane system; nucleus
17214	YOR046C	YGR218W	YIL115C	p	p	1	nucleus
17215	YOR046C	YJL039C	YDL207W	p	p	2	endomembrane system; nucleus
17216	YOR046C	YKR082W	YDL207W	p	p	3	cytoplasm; endomembrane system; nucleus
17217	YOR046C	YLR347C	YIL115C	p	p	2	endomembrane system; nucleus
17218	YOR046C	YML103C	YDL207W	p	p	2	endomembrane system; nucleus
17219	YOR046C	YMR235C	YIL115C	p	p	1	nucleus
17220	YOR046C	YMR255W	YDL207W	p	p	3	cytoplasm; endomembrane system; nucleus
17221	YOR046C	YMR255W	YMR273C	p	p	1	cytoplasm
17222	YOR047C	YDR477W	YGL073W	tu	kd	1	nucleus
17223	YOR047C	YDR477W	YGL073W	tu	p	1	nucleus
17224	YOR047C	YDR477W	YKL038W	p	kd	1	nucleus
17225	YOR048C	YDL175C	YDR432W	p	p	1	nucleus
17226	YOR048C	YGR003W	YBR049C	tu	tu	1	nucleus
17227	YOR048C	YGR285C	YBR049C	tu	tu	1	nucleus
17228	YOR048C	YKL059C	YBR049C	tu	tu	1	nucleus
17229	YOR048C	YNL113W	YBR049C	tu	tu	1	nucleus
17230	YOR054C	YKR072C	YHR030C	ku	ku	1	cytoplasm
17231	YOR054C	YKR072C	YKL088W	p	p	1	cytoplasm
17232	YOR054C	YKR072C	YML016C	p	p	1	cytoplasm
17233	YOR056C	YBR198C	YNL216W	tu	p	1	nucleus
17234	YOR056C	YDL051W	YER125W	p	p	1	nucleus
17235	YOR056C	YDL051W	YIL030C	p	p	1	nucleus
17236	YOR056C	YDL208W	YKL112W	tu	tu	1	nucleus
17237	YOR056C	YDR393W	YNL216W	tu	tu	1	cytoplasm
17238	YOR056C	YGL136C	YNL216W	tu	tu	1	cytoplasm
17239	YOR056C	YGR218W	YKL143W	p	p	1	nucleus
17240	YOR056C	YHR067W	YKL117W	p	p	1	cytoplasm
17241	YOR056C	YKL069W	YER125W	p	p	2	cytoplasm; nucleus
17242	YOR056C	YKL069W	YKL112W	tu	tu	1	nucleus
17243	YOR056C	YKL112W	YKL143W	p	td	1	nucleus
17244	YOR056C	YKL112W	YOR145C	p	td	1	nucleus
17245	YOR056C	YLR079W	YER125W	p	p	2	cytoplasm; nucleus
17246	YOR056C	YLR435W	YNL207W	p	p	2	cytoplasm; nucleus
17247	YOR056C	YMR033W	YKL112W	tu	tu	1	nucleus
17248	YOR058C	YBL097W	YPL209C	ku	ku	1	nucleus
17249	YOR058C	YBR135W	YBR160W	ku	ku	2	cytoplasm; nucleus
17250	YOR058C	YBR135W	YBR160W	ku	p	2	cytoplasm; nucleus
17251	YOR058C	YBR135W	YBR160W	p	ku	2	cytoplasm; nucleus
17252	YOR058C	YBR135W	YBR160W	p	p	2	cytoplasm; nucleus
17253	YOR058C	YDR130C	YBR160W	ku	ku	3	cytoplasm; cytoskeleton; nucleus
17254	YOR058C	YDR130C	YBR160W	ku	p	3	cytoplasm; cytoskeleton; nucleus
17255	YOR058C	YDR130C	YBR160W	p	ku	3	cytoplasm; cytoskeleton; nucleus
17256	YOR058C	YDR130C	YBR160W	p	p	3	cytoplasm; cytoskeleton; nucleus
17257	YOR058C	YDR130C	YFR028C	p	p	3	cytoplasm; cytoskeleton; nucleus
17258	YOR058C	YDR130C	YKL112W	tu	tu	1	nucleus
17259	YOR058C	YER016W	YPL209C	ku	ku	2	cytoplasm; cytoskeleton
17260	YOR058C	YER016W	YPL209C	ku	p	2	cytoplasm; cytoskeleton
17261	YOR058C	YER107C	YKL112W	tu	tu	1	nucleus
17262	YOR058C	YER120W	YBR160W	ku	ku	2	cytoplasm; nucleus
17263	YOR058C	YER120W	YBR160W	p	ku	2	cytoplasm; nucleus
17264	YOR058C	YFR022W	YMR043W	tu	tu	1	cytoplasm
17265	YOR058C	YFR028C	YBR160W	ku	ku	3	cytoplasm; cytoskeleton; nucleus
17266	YOR058C	YFR028C	YBR160W	p	ku	3	cytoplasm; cytoskeleton; nucleus
17267	YOR058C	YFR028C	YPL209C	ku	p	3	cytoplasm; cytoskeleton; nucleus
17268	YOR058C	YGR078C	YEL061C	p	p	1	cytoplasm
17269	YOR058C	YGR078C	YMR043W	tu	tu	1	cytoplasm
17270	YOR058C	YGR119C	YKL112W	tu	tu	1	nucleus
17271	YOR058C	YHR152W	YMR043W	tu	tu	1	nucleus
17272	YOR058C	YKL048C	YBR160W	ku	kd	2	cytoplasm; cytoskeleton
17273	YOR058C	YKL048C	YBR160W	ku	ku	2	cytoplasm; cytoskeleton
17274	YOR058C	YKL048C	YBR160W	ku	p	2	cytoplasm; cytoskeleton
17275	YOR058C	YKL048C	YBR160W	p	kd	2	cytoplasm; cytoskeleton
17276	YOR058C	YKL048C	YBR160W	p	ku	2	cytoplasm; cytoskeleton
17277	YOR058C	YKL048C	YBR160W	p	p	2	cytoplasm; cytoskeleton
17278	YOR058C	YKR010C	YFR028C	p	p	2	cytoplasm; nucleus
17279	YOR058C	YLR045C	YBR160W	ku	ku	3	cytoplasm; cytoskeleton; nucleus
17280	YOR058C	YLR045C	YBR160W	ku	p	3	cytoplasm; cytoskeleton; nucleus
17281	YOR058C	YLR045C	YBR160W	p	ku	3	cytoplasm; cytoskeleton; nucleus
17282	YOR058C	YLR045C	YBR160W	p	p	3	cytoplasm; cytoskeleton; nucleus
17283	YOR058C	YMR198W	YKL112W	tu	tu	1	nucleus
17284	YOR058C	YNL153C	YEL061C	p	p	1	cytoplasm
17285	YOR061W	YDR510W	YFR028C	p	p	1	nucleus
17286	YOR061W	YDR510W	YGR140W	kd	p	1	nucleus
17287	YOR061W	YDR510W	YKL112W	kd	p	1	nucleus
17288	YOR061W	YDR510W	YKL112W	p	p	1	nucleus
17289	YOR061W	YDR510W	YML069W	kd	p	1	nucleus
17290	YOR061W	YDR510W	YML069W	p	p	1	nucleus
17291	YOR061W	YDR510W	YNL088W	p	p	1	nucleus
17292	YOR061W	YDR510W	YNL189W	kd	p	1	nucleus
17293	YOR061W	YIL035C	YDR005C	p	p	2	nucleolus; nucleus
17294	YOR061W	YIL035C	YDR346C	kd	kd	1	nucleus
17295	YOR061W	YIL035C	YDR346C	kd	p	1	nucleus
17296	YOR061W	YIL035C	YDR346C	p	kd	1	nucleus
17297	YOR061W	YIL035C	YDR346C	p	p	1	nucleus
17298	YOR061W	YIL035C	YDR496C	kd	kd	2	nucleolus; nucleus
17299	YOR061W	YIL035C	YER161C	kd	kd	1	nucleus
17300	YOR061W	YIL035C	YER164W	kd	kd	2	nucleolus; nucleus
17301	YOR061W	YIL035C	YER164W	kd	p	2	nucleolus; nucleus
17302	YOR061W	YIL035C	YER164W	p	kd	2	nucleolus; nucleus
17303	YOR061W	YIL035C	YER164W	p	p	2	nucleolus; nucleus
17304	YOR061W	YIL035C	YFR028C	p	p	2	nucleolus; nucleus
17305	YOR061W	YIL035C	YFR034C	kd	kd	1	nucleus
17306	YOR061W	YIL035C	YGL019W	kd	kd	2	nucleolus; nucleus
17307	YOR061W	YIL035C	YGL019W	kd	p	2	nucleolus; nucleus
17308	YOR061W	YIL035C	YGL019W	p	kd	2	nucleolus; nucleus
17309	YOR061W	YIL035C	YGL019W	p	p	2	nucleolus; nucleus
17310	YOR061W	YIL035C	YGL207W	kd	kd	1	nucleus
17311	YOR061W	YIL035C	YGL207W	kd	p	1	nucleus
17312	YOR061W	YIL035C	YGL207W	p	kd	1	nucleus
17313	YOR061W	YIL035C	YGL207W	p	p	1	nucleus
17314	YOR061W	YIL035C	YGR090W	kd	kd	2	nucleolus; nucleus
17315	YOR061W	YIL035C	YGR113W	kd	kd	1	nucleus
17316	YOR061W	YIL035C	YGR140W	kd	kd	1	nucleus
17317	YOR061W	YIL035C	YGR270W	kd	kd	1	nucleus
17318	YOR061W	YIL035C	YHL020C	kd	kd	1	nucleus
17319	YOR061W	YIL035C	YJR093C	kd	kd	1	nucleus
17320	YOR061W	YIL035C	YJR093C	kd	p	1	nucleus
17321	YOR061W	YIL035C	YJR093C	p	kd	1	nucleus
17322	YOR061W	YIL035C	YJR093C	p	p	1	nucleus
17323	YOR061W	YIL035C	YKL020C	p	p	1	nucleus
17324	YOR061W	YIL035C	YKL052C	kd	kd	1	nucleus
17325	YOR061W	YIL035C	YKL089W	kd	kd	1	nucleus
17326	YOR061W	YIL035C	YKL089W	kd	p	1	nucleus
17327	YOR061W	YIL035C	YKL089W	p	kd	1	nucleus
17328	YOR061W	YIL035C	YKL089W	p	p	1	nucleus
17329	YOR061W	YIL035C	YKL112W	kd	kd	1	nucleus
17330	YOR061W	YIL035C	YKL112W	kd	p	1	nucleus
17331	YOR061W	YIL035C	YKL112W	p	kd	1	nucleus
17332	YOR061W	YIL035C	YKL112W	p	p	1	nucleus
17333	YOR061W	YIL035C	YKL160W	kd	kd	1	nucleus
17334	YOR061W	YIL035C	YKL160W	kd	p	1	nucleus
17335	YOR061W	YIL035C	YKL160W	p	kd	1	nucleus
17336	YOR061W	YIL035C	YKL160W	p	p	1	nucleus
17337	YOR061W	YIL035C	YKR037C	kd	kd	1	nucleus
17338	YOR061W	YIL035C	YLR079W	kd	kd	1	nucleus
17339	YOR061W	YIL035C	YLR399C	kd	kd	1	nucleus
17340	YOR061W	YIL035C	YLR403W	p	kd	1	nucleus
17341	YOR061W	YIL035C	YLR403W	p	p	1	nucleus
17342	YOR061W	YIL035C	YML069W	kd	kd	1	nucleus
17343	YOR061W	YIL035C	YML069W	kd	p	1	nucleus
17344	YOR061W	YIL035C	YML069W	p	kd	1	nucleus
17345	YOR061W	YIL035C	YML069W	p	p	1	nucleus
17346	YOR061W	YIL035C	YML074C	kd	kd	2	nucleolus; nucleus
17347	YOR061W	YIL035C	YML074C	kd	p	2	nucleolus; nucleus
17348	YOR061W	YIL035C	YMR036C	kd	kd	1	nucleus
17349	YOR061W	YIL035C	YMR036C	p	kd	1	nucleus
17350	YOR061W	YIL035C	YNL088W	p	p	1	nucleus
17351	YOR061W	YIL035C	YNL189W	kd	kd	1	nucleus
17352	YOR061W	YIL035C	YOR039W	kd	kd	2	nucleolus; nucleus
17353	YOR061W	YIL035C	YOR039W	kd	p	2	nucleolus; nucleus
17354	YOR061W	YIL035C	YOR039W	p	kd	2	nucleolus; nucleus
17355	YOR061W	YIL035C	YOR039W	p	p	2	nucleolus; nucleus
17356	YOR061W	YIL035C	YOR119C	kd	kd	2	nucleolus; nucleus
17357	YOR061W	YIL035C	YOR119C	ku	kd	2	nucleolus; nucleus
17358	YOR061W	YIL035C	YOR119C	p	kd	2	nucleolus; nucleus
17359	YOR061W	YJR105W	YKL112W	kd	tu	1	nucleus
17360	YOR061W	YJR105W	YKL112W	p	tu	1	nucleus
17361	YOR061W	YKL008C	YKL112W	kd	tu	1	nucleus
17362	YOR061W	YKL008C	YKL112W	p	tu	1	nucleus
17363	YOR064C	YDR176W	YBR010W	p	p	1	nucleus
17364	YOR064C	YDR176W	YNL031C	p	p	1	nucleus
17365	YOR064C	YDR448W	YBR010W	p	p	1	nucleus
17366	YOR065W	YGL238W	YBL030C	p	p	1	membrane
17367	YOR065W	YJR060W	YJL166W	p	td	2	cytoplasm; mitochondrion
17368	YOR066W	YDL028C	YBR160W	ku	ku	1	nucleus
17369	YOR066W	YDL028C	YBR160W	p	ku	1	nucleus
17370	YOR066W	YKL045W	YDL056W	p	tu	1	nucleus
17371	YOR066W	YMR076C	YDL056W	p	tu	1	nucleus
17372	YOR068C	YGR203W	YNL216W	tu	tu	1	cytoplasm
17373	YOR069W	YDR468C	YGR172C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
17374	YOR069W	YHR108W	YBL017C	p	p	2	cytoplasm; endomembrane system
17375	YOR069W	YKL004W	YMR010W	p	p	3	cytoplasm; endomembrane system; membrane
17376	YOR070C	YDR146C	YBR160W	ku	ku	1	cytoplasm
17377	YOR070C	YDR146C	YBR160W	ku	p	1	cytoplasm
17378	YOR070C	YJR033C	YBR160W	ku	ku	1	cytoplasm
17379	YOR070C	YJR033C	YBR160W	ku	p	1	cytoplasm
17380	YOR070C	YKL042W	YBR160W	ku	ku	1	cytoplasm
17381	YOR070C	YKL042W	YBR160W	ku	p	1	cytoplasm
17382	YOR074C	YLR234W	YLR182W	tu	tu	1	nucleus
17383	YOR075W	YDR159W	YBR160W	ku	ku	1	endomembrane system
17384	YOR075W	YDR159W	YBR160W	p	ku	1	endomembrane system
17385	YOR075W	YDR189W	YLR268W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17386	YOR075W	YDR498C	YGL098W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17387	YOR075W	YDR498C	YGL145W	p	p	3	cytoplasm; endomembrane system; endoplasmic reticulum
17388	YOR075W	YDR498C	YLR268W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17389	YOR075W	YDR498C	YLR440C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17390	YOR075W	YDR498C	YNL258C	p	p	3	cytoplasm; endomembrane system; endoplasmic reticulum
17391	YOR075W	YER151C	YBR160W	ku	ku	1	cytoplasm
17392	YOR075W	YER151C	YBR160W	p	ku	1	cytoplasm
17393	YOR075W	YGL137W	YLR268W	p	p	3	cytoplasm; endomembrane system; membrane
17394	YOR075W	YKL196C	YDR189W	p	p	3	cytoplasm; endomembrane system; membrane
17395	YOR075W	YKL196C	YDR498C	p	p	3	cytoplasm; endomembrane system; membrane
17396	YOR075W	YKL196C	YGL098W	p	p	3	cytoplasm; endomembrane system; membrane
17397	YOR075W	YKL196C	YLR268W	p	p	3	cytoplasm; endomembrane system; membrane
17398	YOR075W	YKL196C	YLR440C	p	p	3	cytoplasm; endomembrane system; membrane
17399	YOR075W	YKL196C	YNL258C	p	p	2	cytoplasm; endomembrane system
17400	YOR075W	YLR430W	YBR160W	ku	ku	1	cytoplasm
17401	YOR075W	YLR430W	YBR160W	ku	p	1	cytoplasm
17402	YOR075W	YLR430W	YBR160W	p	ku	1	cytoplasm
17403	YOR075W	YLR430W	YBR160W	p	p	1	cytoplasm
17404	YOR076C	YER125W	YHL002W	p	p	1	cytoplasm
17405	YOR076C	YLL039C	YHL002W	p	p	1	cytoplasm
17406	YOR076C	YNL118C	YMR080C	p	p	1	cytoplasm
17407	YOR076C	YOL149W	YMR080C	p	p	1	cytoplasm
17408	YOR077W	YBL105C	YBR049C	tu	tu	1	nucleus
17409	YOR077W	YDL208W	YBR049C	tu	tu	1	nucleus
17410	YOR077W	YDL213C	YBR049C	tu	tu	1	nucleus
17411	YOR077W	YGR195W	YBR049C	tu	tu	1	nucleus
17412	YOR077W	YLR430W	YBR049C	tu	tu	1	nucleus
17413	YOR077W	YMR290C	YBR049C	tu	tu	1	nucleus
17414	YOR078W	YBR247C	YDR324C	p	p	2	nucleolus; nucleus
17415	YOR078W	YBR247C	YER082C	p	p	2	nucleolus; nucleus
17416	YOR078W	YBR247C	YPL217C	p	p	2	nucleolus; nucleus
17417	YOR078W	YCL031C	YCR057C	p	p	2	nucleolus; nucleus
17418	YOR078W	YCL031C	YGR090W	p	p	2	nucleolus; nucleus
17419	YOR078W	YDR365C	YDR324C	p	p	2	nucleolus; nucleus
17420	YOR078W	YDR449C	YCR057C	p	p	2	nucleolus; nucleus
17421	YOR078W	YDR449C	YGR128C	p	p	2	nucleolus; nucleus
17422	YOR078W	YDR449C	YJL069C	p	p	2	nucleolus; nucleus
17423	YOR078W	YDR449C	YJR002W	p	p	2	nucleolus; nucleus
17424	YOR078W	YDR449C	YOR310C	p	p	2	nucleolus; nucleus
17425	YOR078W	YDR449C	YPL217C	p	p	2	nucleolus; nucleus
17426	YOR078W	YEL026W	YLR197W	p	p	2	nucleolus; nucleus
17427	YOR078W	YEL026W	YOR310C	p	p	2	nucleolus; nucleus
17428	YOR078W	YER082C	YGR128C	p	p	2	nucleolus; nucleus
17429	YOR078W	YER082C	YJR002W	p	p	2	nucleolus; nucleus
17430	YOR078W	YER082C	YOR310C	p	p	2	nucleolus; nucleus
17431	YOR078W	YER082C	YPL217C	p	p	2	nucleolus; nucleus
17432	YOR078W	YGR128C	YCR057C	p	p	2	nucleolus; nucleus
17433	YOR078W	YGR128C	YDR324C	p	p	2	nucleolus; nucleus
17434	YOR078W	YGR128C	YER082C	p	p	2	nucleolus; nucleus
17435	YOR078W	YGR128C	YGR090W	p	p	2	nucleolus; nucleus
17436	YOR078W	YGR128C	YJL069C	p	p	2	nucleolus; nucleus
17437	YOR078W	YGR128C	YJL109C	p	p	2	nucleolus; nucleus
17438	YOR078W	YGR128C	YJR002W	p	p	2	nucleolus; nucleus
17439	YOR078W	YGR128C	YLR222C	p	p	2	nucleolus; nucleus
17440	YOR078W	YGR128C	YMR093W	p	p	2	nucleolus; nucleus
17441	YOR078W	YGR128C	YOR310C	p	p	2	nucleolus; nucleus
17442	YOR078W	YGR128C	YPL126W	p	p	2	nucleolus; nucleus
17443	YOR078W	YGR128C	YPL217C	p	p	2	nucleolus; nucleus
17444	YOR078W	YGR251W	YGR090W	p	p	2	nucleolus; nucleus
17445	YOR078W	YHR196W	YDR324C	p	p	2	nucleolus; nucleus
17446	YOR078W	YHR196W	YGR128C	p	p	2	nucleolus; nucleus
17447	YOR078W	YHR196W	YJL109C	p	p	2	nucleolus; nucleus
17448	YOR078W	YHR196W	YJR002W	p	p	2	nucleolus; nucleus
17449	YOR078W	YHR196W	YMR093W	p	p	2	nucleolus; nucleus
17450	YOR078W	YHR196W	YOR310C	p	p	2	nucleolus; nucleus
17451	YOR078W	YHR196W	YPL126W	p	p	2	nucleolus; nucleus
17452	YOR078W	YHR196W	YPL217C	p	p	2	nucleolus; nucleus
17453	YOR078W	YLR129W	YCR057C	p	p	2	nucleolus; nucleus
17454	YOR078W	YLR129W	YJL069C	p	p	2	nucleolus; nucleus
17455	YOR078W	YLR129W	YLR222C	p	p	2	nucleolus; nucleus
17456	YOR078W	YLR129W	YOR310C	p	p	2	nucleolus; nucleus
17457	YOR078W	YLR129W	YPL217C	p	p	2	nucleolus; nucleus
17458	YOR078W	YLR175W	YMR229C	p	p	2	nucleolus; nucleus
17459	YOR078W	YLR222C	YCR057C	p	p	2	nucleolus; nucleus
17460	YOR078W	YLR222C	YGR128C	p	p	2	nucleolus; nucleus
17461	YOR078W	YLR222C	YOR310C	p	p	2	nucleolus; nucleus
17462	YOR078W	YLR222C	YPL217C	p	p	2	nucleolus; nucleus
17463	YOR078W	YLR409C	YCR057C	p	p	2	nucleolus; nucleus
17464	YOR078W	YLR409C	YGR128C	p	p	2	nucleolus; nucleus
17465	YOR078W	YLR409C	YJL069C	p	p	2	nucleolus; nucleus
17466	YOR078W	YLR409C	YJR002W	p	p	2	nucleolus; nucleus
17467	YOR078W	YLR409C	YPL217C	p	p	2	nucleolus; nucleus
17468	YOR078W	YML093W	YOR310C	p	p	2	nucleolus; nucleus
17469	YOR078W	YMR093W	YGR128C	p	p	2	nucleolus; nucleus
17470	YOR078W	YMR093W	YJL109C	p	p	2	nucleolus; nucleus
17471	YOR078W	YMR093W	YJR002W	p	p	2	nucleolus; nucleus
17472	YOR078W	YMR093W	YOR310C	p	p	2	nucleolus; nucleus
17473	YOR078W	YMR093W	YPL126W	p	p	2	nucleolus; nucleus
17474	YOR078W	YMR229C	YJL109C	p	p	2	nucleolus; nucleus
17475	YOR078W	YMR229C	YJR002W	p	p	2	nucleolus; nucleus
17476	YOR078W	YMR229C	YOR310C	p	p	2	nucleolus; nucleus
17477	YOR078W	YMR229C	YPL126W	p	p	2	nucleolus; nucleus
17478	YOR078W	YMR229C	YPL217C	p	p	2	nucleolus; nucleus
17479	YOR078W	YMR229C	YPR137W	p	p	2	nucleolus; nucleus
17480	YOR078W	YNL308C	YMR229C	p	p	2	nucleolus; nucleus
17481	YOR080W	YBL023C	YCL061C	p	p	2	chromosome; nucleus
17482	YOR080W	YBL023C	YJL194W	p	p	1	nucleus
17483	YOR080W	YBL023C	YPR019W	p	p	2	chromosome; nucleus
17484	YOR080W	YBR060C	YJL194W	p	p	1	nucleus
17485	YOR080W	YBR136W	YCL061C	p	kd	1	nucleus
17486	YOR080W	YBR136W	YPR019W	p	kd	1	nucleus
17487	YOR080W	YBR202W	YBL023C	p	p	2	chromosome; nucleus
17488	YOR080W	YBR202W	YJL194W	p	p	1	nucleus
17489	YOR080W	YBR202W	YPR019W	p	p	2	chromosome; nucleus
17490	YOR080W	YCL061C	YBL023C	p	p	2	chromosome; nucleus
17491	YOR080W	YCL061C	YPR019W	p	p	2	chromosome; nucleus
17492	YOR080W	YCL061C	YPR135W	p	p	2	chromosome; nucleus
17493	YOR080W	YDL017W	YBL023C	p	kd	2	chromosome; nucleus
17494	YOR080W	YDL017W	YBL023C	p	p	2	chromosome; nucleus
17495	YOR080W	YDL017W	YPR019W	p	kd	2	chromosome; nucleus
17496	YOR080W	YDL017W	YPR019W	p	p	2	chromosome; nucleus
17497	YOR080W	YDR013W	YBL023C	p	p	2	chromosome; nucleus
17498	YOR080W	YDR013W	YPR019W	p	p	2	chromosome; nucleus
17499	YOR080W	YDR013W	YPR135W	p	p	2	chromosome; nucleus
17500	YOR080W	YDR489W	YBL023C	p	p	2	chromosome; nucleus
17501	YOR080W	YDR489W	YCL061C	p	p	2	chromosome; nucleus
17502	YOR080W	YDR489W	YPR019W	p	p	2	chromosome; nucleus
17503	YOR080W	YDR489W	YPR135W	p	p	2	chromosome; nucleus
17504	YOR080W	YDR510W	YBL023C	p	p	2	chromosome; nucleus
17505	YOR080W	YDR510W	YPR019W	p	p	2	chromosome; nucleus
17506	YOR080W	YGL113W	YBL023C	p	p	2	chromosome; nucleus
17507	YOR080W	YGL113W	YPR019W	p	p	2	chromosome; nucleus
17508	YOR080W	YJL072C	YBL023C	p	p	2	chromosome; nucleus
17509	YOR080W	YJL072C	YPR019W	p	p	2	chromosome; nucleus
17510	YOR080W	YJL072C	YPR135W	p	p	2	chromosome; nucleus
17511	YOR080W	YJL106W	YJL194W	p	kd	1	nucleus
17512	YOR080W	YJL106W	YJL194W	p	p	1	nucleus
17513	YOR080W	YLL004W	YBL023C	p	p	2	chromosome; nucleus
17514	YOR080W	YLL004W	YJL194W	p	p	1	nucleus
17515	YOR080W	YLR103C	YBL023C	p	p	2	chromosome; nucleus
17516	YOR080W	YLR103C	YCL061C	p	p	2	chromosome; nucleus
17517	YOR080W	YLR103C	YPR019W	p	p	2	chromosome; nucleus
17518	YOR080W	YLR103C	YPR135W	p	p	2	chromosome; nucleus
17519	YOR080W	YLR274W	YBL023C	p	p	2	chromosome; nucleus
17520	YOR080W	YLR274W	YJL194W	p	p	1	nucleus
17521	YOR080W	YLR274W	YPR019W	p	p	2	chromosome; nucleus
17522	YOR080W	YLR320W	YPR135W	p	p	1	nucleus
17523	YOR080W	YML027W	YPR019W	p	td	2	chromosome; nucleus
17524	YOR080W	YMR048W	YBL023C	p	p	2	chromosome; nucleus
17525	YOR080W	YMR048W	YCL061C	p	p	2	chromosome; nucleus
17526	YOR080W	YMR048W	YPR019W	p	p	2	chromosome; nucleus
17527	YOR080W	YMR168C	YDR328C	p	p	2	chromosome; nucleus
17528	YOR080W	YNL189W	YJL194W	p	p	1	nucleus
17529	YOR080W	YNL262W	YBL023C	p	p	2	chromosome; nucleus
17530	YOR080W	YNL262W	YCL061C	p	p	2	chromosome; nucleus
17531	YOR080W	YNL273W	YBL023C	p	p	2	chromosome; nucleus
17532	YOR080W	YNL273W	YCL061C	p	p	2	chromosome; nucleus
17533	YOR083W	YBR010W	YLR182W	p	tu	1	nucleus
17534	YOR083W	YBR182C	YLR113W	ku	ku	2	cytoplasm; nucleus
17535	YOR083W	YBR182C	YLR113W	ku	p	2	cytoplasm; nucleus
17536	YOR083W	YDR115W	YLR182W	p	tu	2	cytoplasm; nucleus
17537	YOR083W	YDR225W	YER111C	p	tu	1	nucleus
17538	YOR083W	YDR225W	YLR182W	p	tu	1	nucleus
17539	YOR083W	YER075C	YLR113W	ku	ku	2	cytoplasm; nucleus
17540	YOR083W	YER075C	YLR113W	ku	p	2	cytoplasm; nucleus
17541	YOR083W	YER133W	YPL031C	ku	ku	1	nucleus
17542	YOR083W	YER133W	YPL031C	p	ku	1	nucleus
17543	YOR083W	YLR033W	YLR182W	p	p	1	nucleus
17544	YOR083W	YLR410W	YBR160W	ku	ku	1	cytoplasm
17545	YOR083W	YLR410W	YBR160W	p	ku	1	cytoplasm
17546	YOR083W	YMR179W	YER111C	p	tu	1	nucleus
17547	YOR083W	YMR179W	YLR182W	p	tu	1	nucleus
17548	YOR085W	YDL232W	YEL002C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17549	YOR085W	YDL232W	YER087C-B	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17550	YOR085W	YDL232W	YGL022W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17551	YOR085W	YDL232W	YGL226C-A	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17552	YOR085W	YDL232W	YJL002C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17553	YOR085W	YDL232W	YLR378C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17554	YOR085W	YDL232W	YML019W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17555	YOR085W	YDL232W	YMR149W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17556	YOR085W	YDL232W	YOR103C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17557	YOR085W	YEL002C	YDL232W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17558	YOR085W	YEL002C	YER087C-B	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17559	YOR085W	YEL002C	YGL022W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17560	YOR085W	YEL002C	YGL226C-A	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17561	YOR085W	YEL002C	YJL002C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17562	YOR085W	YEL002C	YLR378C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17563	YOR085W	YEL002C	YML019W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17564	YOR085W	YEL002C	YMR149W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17565	YOR085W	YEL002C	YOR103C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
17566	YOR085W	YGL022W	YDL232W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
