oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YIL071C	YMR025W	protein-protein	p
YIL071C	YOL117W	protein-protein	p
YIL071C	YOR361C	protein-protein	p
YIL072W	YLR263W	protein-protein	p
YIL072W	YOR351C	protein-protein	p
YIL074C	YER081W	protein-protein	p
YIL075C	YBR272C	protein-protein	p
YIL075C	YDL007W	protein-protein	p
YIL075C	YDL020C	protein-protein	p
YIL075C	YDL097C	protein-protein	p
YIL075C	YDL147W	protein-protein	p
YIL075C	YDR363W-A	protein-protein	p
YIL075C	YDR427W	protein-protein	p
YIL075C	YEL037C	protein-protein	p
YIL075C	YER012W	protein-protein	p
YIL075C	YFR004W	protein-protein	p
YIL075C	YFR052W	protein-protein	p
YIL075C	YGL004C	protein-protein	p
YIL075C	YGL011C	protein-protein	p
YIL075C	YGL048C	protein-protein	p
YIL075C	YGR232W	protein-protein	p
YIL075C	YHL030W	protein-protein	p
YIL075C	YHR027C	protein-protein	p
YIL075C	YKL145W	protein-protein	p
YIL075C	YLR421C	protein-protein	p
YIL075C	YOL038W	protein-protein	p
YIL075C	YPR108W	protein-protein	p
YIL076W	YBR105C	protein-protein	p
YIL076W	YDL145C	protein-protein	p
YIL076W	YDL192W	protein-protein	p
YIL076W	YDR238C	protein-protein	p
YIL076W	YEL002C	protein-protein	p
YIL076W	YFR051C	protein-protein	p
YIL076W	YGL137W	protein-protein	p
YIL076W	YIL004C	protein-protein	p
YIL076W	YLR268W	protein-protein	p
YIL076W	YNL287W	protein-protein	p
YIL078W	YDL234C	protein-protein	p
YIL078W	YKL012W	protein-protein	p
YIL079C	YDL175C	protein-protein	p
YIL079C	YDR432W	protein-protein	p
YIL079C	YJL050W	protein-protein	p
YIL079C	YOL115W	protein-protein	p
YIL083C	YGR277C	protein-protein	p
YIL083C	YKL088W	protein-protein	p
YIL084C	YAL013W	protein-protein	p
YIL084C	YBR095C	protein-protein	p
YIL084C	YDR207C	protein-protein	p
YIL084C	YKL185W	protein-protein	p
YIL084C	YMR263W	protein-protein	p
YIL084C	YNL097C	protein-protein	p
YIL084C	YNL330C	protein-protein	p
YIL084C	YOL004W	protein-protein	p
YIL084C	YPL181W	protein-protein	p
YIL091C	YDL153C	protein-protein	p
YIL091C	YJR002W	protein-protein	p
YIL091C	YKL117W	protein-protein	p
YIL093C	YHL004W	protein-protein	p
YIL094C	YGL195W	protein-protein	p
YIL095W	YBL007C	protein-protein	p
YIL095W	YCR088W	protein-protein	p
YIL095W	YDL029W	protein-protein	p
YIL095W	YEL003W	protein-protein	p
YIL095W	YFR024C-A	protein-protein	p
YIL095W	YGR241C	protein-protein	p
YIL095W	YHR161C	protein-protein	p
YIL095W	YIR006C	protein-protein	p
YIL095W	YLR191W	protein-protein	p
YIL095W	YNL243W	protein-protein	p
YIL095W	YOR181W	protein-protein	p
YIL095W	YOR329C	protein-protein	p
YIL097W	YGL227W	protein-protein	p
YIL097W	YMR135C	protein-protein	p
YIL101C	YBR160W	protein-protein	p
YIL101C	YGL131C	protein-protein	p
YIL101C	YNL330C	protein-protein	p
YIL101C	YOL004W	protein-protein	p
YIL101C	YPL139C	protein-protein	p
YIL103W	YBL071W-A	protein-protein	p
YIL103W	YDR385W	protein-protein	p
YIL103W	YER001W	protein-protein	p
YIL103W	YKL191W	protein-protein	p
YIL103W	YMR043W	protein-protein	p
YIL103W	YOR133W	protein-protein	p
YIL104C	YCR096C	protein-protein	p
YIL104C	YDL208W	protein-protein	p
YIL104C	YHR072W-A	protein-protein	p
YIL104C	YHR089C	protein-protein	p
YIL104C	YLR175W	protein-protein	p
YIL104C	YNL124W	protein-protein	p
YIL105C	YBR270C	protein-protein	p
YIL105C	YIL070C	protein-protein	p
YIL105C	YJL058C	protein-protein	p
YIL105C	YKL126W	protein-protein	p
YIL105C	YKL203C	protein-protein	p
YIL105C	YLR433C	protein-protein	p
YIL105C	YMR068W	protein-protein	p
YIL105C	YNL047C	protein-protein	p
YIL106W	YBR160W	protein-protein	p
YIL106W	YDL028C	protein-protein	p
YIL106W	YFL034C-B	protein-protein	p
YIL106W	YFR028C	protein-protein	p
YIL106W	YGR092W	protein-protein	p
YIL106W	YMR032W	protein-protein	p
YIL106W	YNR052C	protein-protein	p
YIL106W	YPR111W	protein-protein	p
YIL108W	YGR136W	protein-protein	p
YIL108W	YKL012W	protein-protein	p
YIL108W	YMR149W	protein-protein	p
YIL108W	YNL254C	protein-protein	p
YIL108W	YPR154W	protein-protein	p
YIL109C	YDL195W	protein-protein	p
YIL109C	YDR170C	protein-protein	p
YIL109C	YDR517W	protein-protein	p
YIL109C	YGL200C	protein-protein	p
YIL109C	YIL004C	protein-protein	p
YIL109C	YKL068W	protein-protein	p
YIL109C	YLR026C	protein-protein	p
YIL109C	YLR208W	protein-protein	p
YIL109C	YLR268W	protein-protein	p
YIL109C	YPL085W	protein-protein	p
YIL109C	YPL187W	protein-protein	p
YIL109C	YPL218W	protein-protein	p
YIL109C	YPR181C	protein-protein	p
YIL112W	YBR103W	protein-protein	p
YIL112W	YBR160W	protein-protein	p
YIL112W	YCR033W	protein-protein	p
YIL112W	YDR155C	protein-protein	p
YIL112W	YGL194C	protein-protein	p
YIL112W	YKR029C	protein-protein	p
YIL112W	YOL068C	protein-protein	p
YIL113W	YHR030C	protein-protein	p
YIL115C	YAL005C	protein-protein	p
YIL115C	YDL207W	protein-protein	p
YIL115C	YDL229W	protein-protein	p
YIL115C	YDR395W	protein-protein	p
YIL115C	YDR424C	protein-protein	p
YIL115C	YER107C	protein-protein	p
YIL115C	YGR218W	protein-protein	p
YIL115C	YJL041W	protein-protein	p
YIL115C	YJL061W	protein-protein	p
YIL115C	YJR132W	protein-protein	p
YIL115C	YLL024C	protein-protein	p
YIL115C	YLL039C	protein-protein	p
YIL115C	YLR293C	protein-protein	p
YIL115C	YLR347C	protein-protein	p
YIL115C	YLR397C	protein-protein	p
YIL115C	YMR047C	protein-protein	p
YIL115C	YMR235C	protein-protein	p
YIL115C	YNL209W	protein-protein	p
YIL115C	YOR046C	protein-protein	p
YIL115C	YOR160W	protein-protein	p
YIL115C	YPL169C	protein-protein	p
YIL118W	YBR260C	protein-protein	p
YIL118W	YJL085W	protein-protein	p
YIL118W	YOR326W	protein-protein	p
YIL121W	YDR011W	protein-protein	p
YIL121W	YKL051W	protein-protein	p
YIL121W	YML072C	protein-protein	p
YIL122W	YBR160W	protein-protein	p
YIL123W	YER165W	protein-protein	p
YIL124W	YBR041W	protein-protein	p
YIL125W	YDR148C	protein-protein	p
YIL125W	YFL018C	protein-protein	p
YIL126W	YBL003C	protein-protein	p
YIL126W	YBL006C	protein-protein	p
YIL126W	YBR009C	protein-protein	p
YIL126W	YBR010W	protein-protein	p
YIL126W	YCR020W-B	protein-protein	p
YIL126W	YCR052W	protein-protein	p
YIL126W	YDL003W	protein-protein	p
YIL126W	YDR224C	protein-protein	p
YIL126W	YDR303C	protein-protein	p
YIL126W	YFR037C	protein-protein	p
YIL126W	YGR056W	protein-protein	p
YIL126W	YGR252W	protein-protein	p
YIL126W	YGR270W	protein-protein	p
YIL126W	YGR275W	protein-protein	p
YIL126W	YIL026C	protein-protein	p
YIL126W	YKR008W	protein-protein	p
YIL126W	YLR033W	protein-protein	p
YIL126W	YLR321C	protein-protein	p
YIL126W	YLR357W	protein-protein	p
YIL126W	YML127W	protein-protein	p
YIL126W	YMR033W	protein-protein	p
YIL126W	YMR091C	protein-protein	p
YIL126W	YNL030W	protein-protein	p
YIL126W	YNL031C	protein-protein	p
YIL126W	YPL082C	protein-protein	p
YIL126W	YPL129W	protein-protein	p
YIL126W	YPR034W	protein-protein	p
YIL126W	YPR052C	protein-protein	p
YIL128W	YDR267C	protein-protein	p
YIL128W	YER171W	protein-protein	p
YIL128W	YHR122W	protein-protein	p
YIL129C	YDR167W	protein-protein	p
YIL129C	YNL161W	protein-protein	p
YIL131C	YBR060C	protein-protein	p
YIL131C	YJR144W	protein-protein	p
YIL131C	YLL004W	protein-protein	p
YIL131C	YML065W	protein-protein	p
YIL132C	YLR376C	protein-protein	p
YIL133C	YOR063W	protein-protein	p
YIL135C	YGR092W	protein-protein	p
YIL135C	YOR043W	protein-protein	p
YIL136W	YBR230C	protein-protein	p
YIL136W	YKR016W	protein-protein	p
YIL136W	YNL121C	protein-protein	p
YIL138C	YBR130C	protein-protein	p
YIL138C	YFL039C	protein-protein	p
YIL139C	YLR288C	protein-protein	p
YIL139C	YOR346W	protein-protein	p
YIL139C	YPL167C	protein-protein	p
YIL139C	YPL194W	protein-protein	p
YIL140W	YBR160W	protein-protein	p
YIL140W	YCR038C	protein-protein	p
YIL140W	YJR092W	protein-protein	p
YIL140W	YLR229C	protein-protein	p
YIL141W	YBL025W	protein-protein	p
YIL142W	YDL156W	protein-protein	p
YIL142W	YDR188W	protein-protein	p
YIL142W	YDR212W	protein-protein	p
YIL142W	YGL003C	protein-protein	p
YIL142W	YGL116W	protein-protein	p
YIL142W	YJL008C	protein-protein	p
YIL142W	YJL014W	protein-protein	p
YIL142W	YNR016C	protein-protein	p
YIL142W	YOR244W	protein-protein	p
YIL143C	YBL105C	protein-protein	p
YIL143C	YDR460W	protein-protein	p
YIL143C	YDR510W	protein-protein	p
YIL143C	YER171W	protein-protein	p
YIL143C	YGR258C	protein-protein	p
YIL143C	YJL153C	protein-protein	p
YIL143C	YKL028W	protein-protein	p
YIL143C	YKR062W	protein-protein	p
YIL143C	YOL090W	protein-protein	p
YIL143C	YOR352W	protein-protein	p
YIL143C	YPL122C	protein-protein	p
YIL143C	YPL240C	protein-protein	p
YIL143C	YPR056W	protein-protein	p
YIL144W	YAL034W-A	protein-protein	p
YIL144W	YAR018C	protein-protein	p
YIL144W	YDL028C	protein-protein	p
YIL144W	YDR130C	protein-protein	p
YIL144W	YER018C	protein-protein	p
YIL144W	YER179W	protein-protein	p
YIL144W	YFL008W	protein-protein	p
YIL144W	YFR031C	protein-protein	p
YIL144W	YFR046C	protein-protein	p
YIL144W	YGR113W	protein-protein	p
YIL144W	YIR010W	protein-protein	p
YIL144W	YLR315W	protein-protein	p
YIL144W	YMR117C	protein-protein	p
YIL144W	YOL069W	protein-protein	p
YIL146C	YBL078C	protein-protein	p
YIL146C	YGL167C	protein-protein	p
YIL146C	YPR049C	protein-protein	p
YIL147C	YDL235C	protein-protein	p
YIL147C	YHR206W	protein-protein	p
YIL147C	YIR004W	protein-protein	p
YIL147C	YJR074W	protein-protein	p
YIL148W	YDL190C	protein-protein	p
YIL148W	YDR054C	protein-protein	p
YIL148W	YEL037C	protein-protein	p
YIL148W	YER143W	protein-protein	p
YIL148W	YKL210W	protein-protein	p
YIL148W	YLR079W	protein-protein	p
YIL148W	YMR276W	protein-protein	p
YIL148W	YNL103W	protein-protein	p
YIL149C	YAL047C	protein-protein	p
YIL149C	YBR109C	protein-protein	p
YIL149C	YDR356W	protein-protein	p
YIL149C	YDR381W	protein-protein	p
YIL149C	YFR002W	protein-protein	p
YIL149C	YGL075C	protein-protein	p
YIL149C	YGL122C	protein-protein	p
YIL149C	YGR252W	protein-protein	p
YIL149C	YHR172W	protein-protein	p
YIL149C	YKL042W	protein-protein	p
YIL149C	YKR095W	protein-protein	p
YIL149C	YLL024C	protein-protein	p
YIL149C	YLR347C	protein-protein	p
YIL149C	YNL126W	protein-protein	p
YIL149C	YNL209W	protein-protein	p
YIL149C	YNL225C	protein-protein	p
YIL149C	YOR257W	protein-protein	p
YIL149C	YPL124W	protein-protein	p
YIL149C	YPL169C	protein-protein	p
YIL149C	YPR144C	protein-protein	p
YIL150C	YBL023C	protein-protein	p
YIL150C	YBR202W	protein-protein	p
YIL150C	YDL042C	protein-protein	p
YIL150C	YEL032W	protein-protein	p
YIL150C	YGL201C	protein-protein	p
YIL150C	YKL045W	protein-protein	p
YIL150C	YLR442C	protein-protein	p
YIL150C	YPR019W	protein-protein	p
YIL151C	YPL204W	protein-protein	p
YIL152W	YDR078C	protein-protein	p
YIL152W	YDR152W	protein-protein	p
YIL153W	YAL016W	protein-protein	p
YIL153W	YBL046W	protein-protein	p
YIL153W	YDL047W	protein-protein	p
YIL153W	YDL140C	protein-protein	p
YIL153W	YDR075W	protein-protein	p
YIL153W	YFL010C	protein-protein	p
YIL153W	YMR028W	protein-protein	p
YIL153W	YNR032W	protein-protein	p
YIL154C	YER133W	protein-protein	p
YIL154C	YGR237C	protein-protein	p
YIL156W	YDR247W	protein-protein	p
YIL156W	YDR388W	protein-protein	p
YIL156W	YFR024C-A	protein-protein	p
YIL156W	YGR136W	protein-protein	p
YIL156W	YHL002W	protein-protein	p
YIL156W	YHR016C	protein-protein	p
YIL156W	YHR114W	protein-protein	p
YIL156W	YKL129C	protein-protein	p
YIL156W	YLR191W	protein-protein	p
YIL156W	YMR032W	protein-protein	p
YIL156W	YMR109W	protein-protein	p
YIL157C	Q0045	protein-protein	p
YIL157C	YGR112W	protein-protein	p
YIL157C	YJL062W-A	protein-protein	p
YIL157C	YLR203C	protein-protein	p
YIL157C	YML129C	protein-protein	p
YIL159W	YCL027W	protein-protein	p
YIL159W	YDR507C	protein-protein	p
YIL159W	YFR028C	protein-protein	p
YIL159W	YKL079W	protein-protein	p
YIL159W	YKL129C	protein-protein	p
YIL159W	YKR055W	protein-protein	p
YIL159W	YLR191W	protein-protein	p
YIL159W	YLR310C	protein-protein	p
YIL159W	YLR319C	protein-protein	p
YIL159W	YLR452C	protein-protein	p
YIL159W	YMR032W	protein-protein	p
YIL159W	YMR109W	protein-protein	p
YIL159W	YNL271C	protein-protein	p
YIL159W	YOR122C	protein-protein	p
YIL160C	YDR142C	protein-protein	p
YIL160C	YGR239C	protein-protein	p
YIL160C	YHR160C	protein-protein	p
YIL161W	YNL023C	protein-protein	p
YIL161W	YNL135C	protein-protein	p
YIL167W	YFR014C	protein-protein	p
YIL173W	YBR281C	protein-protein	p
YIL173W	YJR022W	protein-protein	p
YIR001C	YER003C	protein-protein	p
YIR001C	YER125W	protein-protein	p
YIR001C	YER165W	protein-protein	p
YIR001C	YGR250C	protein-protein	p
YIR001C	YNL016W	protein-protein	p
YIR002C	YAR007C	protein-protein	p
YIR002C	YJL092W	protein-protein	p
YIR002C	YJR144W	protein-protein	p
YIR002C	YOL034W	protein-protein	p
YIR003W	YCR088W	protein-protein	p
YIR003W	YER071C	protein-protein	p
YIR003W	YFR024C-A	protein-protein	p
YIR003W	YGR136W	protein-protein	p
YIR003W	YIL034C	protein-protein	p
YIR003W	YJL020C	protein-protein	p
YIR003W	YKL007W	protein-protein	p
YIR003W	YLR191W	protein-protein	p
YIR003W	YMR109W	protein-protein	p
YIR004W	YHR165C	protein-protein	p
YIR004W	YIL147C	protein-protein	p
YIR005W	YDL209C	protein-protein	p
YIR005W	YGL174W	protein-protein	p
YIR005W	YLL036C	protein-protein	p
YIR005W	YLR016C	protein-protein	p
YIR005W	YMR240C	protein-protein	p
YIR005W	YPR094W	protein-protein	p
YIR006C	YBL007C	protein-protein	p
YIR006C	YDL029W	protein-protein	p
YIR006C	YDL161W	protein-protein	p
YIR006C	YER133W	protein-protein	p
YIR006C	YGL094C	protein-protein	p
YIR006C	YGL181W	protein-protein	p
YIR006C	YGR241C	protein-protein	p
YIR006C	YHR161C	protein-protein	p
YIR006C	YIL095W	protein-protein	p
YIR006C	YKL129C	protein-protein	p
YIR006C	YMR109W	protein-protein	p
YIR006C	YNL020C	protein-protein	p
YIR006C	YNL084C	protein-protein	p
YIR006C	YNL243W	protein-protein	p
YIR006C	YOL101C	protein-protein	p
YIR006C	YOR105W	protein-protein	p
YIR006C	YOR329C	protein-protein	p
YIR008C	YBL035C	protein-protein	p
YIR008C	YKL045W	protein-protein	p
YIR008C	YNL102W	protein-protein	p
YIR008C	YNL262W	protein-protein	p
YIR008C	YPR019W	protein-protein	p
YIR009W	YDL209C	protein-protein	p
YIR009W	YHR077C	protein-protein	p
YIR009W	YLL036C	protein-protein	p
YIR009W	YNL091W	protein-protein	p
YIR009W	YPL213W	protein-protein	p
YIR010W	YAL034W-A	protein-protein	p
YIR010W	YBR107C	protein-protein	p
YIR010W	YBR211C	protein-protein	p
YIR010W	YBR233W-A	protein-protein	p
YIR010W	YCR086W	protein-protein	p
YIR010W	YDR016C	protein-protein	p
YIR010W	YDR130C	protein-protein	p
YIR010W	YDR254W	protein-protein	p
YIR010W	YDR318W	protein-protein	p
YIR010W	YDR320C-A	protein-protein	p
YIR010W	YDR383C	protein-protein	p
YIR010W	YDR532C	protein-protein	p
YIR010W	YER018C	protein-protein	p
YIR010W	YER118C	protein-protein	p
YIR010W	YFR046C	protein-protein	p
YIR010W	YGL061C	protein-protein	p
YIR010W	YGL093W	protein-protein	p
YIR010W	YGR113W	protein-protein	p
YIR010W	YGR140W	protein-protein	p
YIR010W	YGR179C	protein-protein	p
YIR010W	YGR188C	protein-protein	p
YIR010W	YIL144W	protein-protein	p
YIR010W	YJR112W	protein-protein	p
YIR010W	YJR135C	protein-protein	p
YIR010W	YKL049C	protein-protein	p
YIR010W	YKL052C	protein-protein	p
YIR010W	YKL089W	protein-protein	p
YIR010W	YKL138C-A	protein-protein	p
YIR010W	YKR083C	protein-protein	p
YIR010W	YLR024C	protein-protein	p
YIR010W	YLR315W	protein-protein	p
YIR010W	YLR381W	protein-protein	p
YIR010W	YMR100W	protein-protein	p
YIR010W	YMR117C	protein-protein	p
YIR010W	YOL069W	protein-protein	p
YIR010W	YPL018W	protein-protein	p
YIR010W	YPL233W	protein-protein	p
YIR010W	YPR046W	protein-protein	p
YIR011C	YFR004W	protein-protein	p
YIR011C	YNL189W	protein-protein	p
YIR012W	YLR075W	protein-protein	p
YIR014W	YKR039W	protein-protein	p
YIR015W	YAL033W	protein-protein	p
YIR015W	YBR167C	protein-protein	p
YIR015W	YBR257W	protein-protein	p
YIR015W	YGR030C	protein-protein	p
YIR015W	YHR062C	protein-protein	p
YIR015W	YNL221C	protein-protein	p
YIR015W	YNL282W	protein-protein	p
YIR016W	YFL034C-B	protein-protein	p
YIR017C	YJR060W	protein-protein	p
YIR017C	YNL103W	protein-protein	p
YIR018W	YFR024C-A	protein-protein	p
YIR018W	YKL179C	protein-protein	p
YIR021W	Q0115	protein-protein	p
YIR021W	YDL246C	protein-protein	p
YIR021W	YOL052C	protein-protein	p
YIR022W	YJR010C-A	protein-protein	p
YIR022W	YLR066W	protein-protein	p
YIR022W	YML055W	protein-protein	p
YIR023W	YBR160W	protein-protein	p
YIR025W	YBL084C	protein-protein	p
YIR025W	YDR118W	protein-protein	p
YIR025W	YDR260C	protein-protein	p
YIR025W	YFR036W	protein-protein	p
YIR025W	YGL240W	protein-protein	p
YIR025W	YHR166C	protein-protein	p
YIR025W	YKL022C	protein-protein	p
YIR025W	YLR102C	protein-protein	p
YIR025W	YLR127C	protein-protein	p
YIR025W	YNL172W	protein-protein	p
YIR025W	YOR249C	protein-protein	p
YIR026C	YBR267W	protein-protein	p
YIR026C	YDR101C	protein-protein	p
YIR026C	YGL099W	protein-protein	p
YIR029W	YBL085W	protein-protein	p
YIR033W	YER125W	protein-protein	p
YIR033W	YGL105W	protein-protein	p
YIR033W	YLL039C	protein-protein	p
YIR034C	YER125W	protein-protein	p
YIR034C	YIL030C	protein-protein	p
YIR034C	YKL012W	protein-protein	p
YIR034C	YKL117W	protein-protein	p
YIR035C	YNL232W	protein-protein	p
YIR037W	YBR212W	protein-protein	p
YIR037W	YER042W	protein-protein	p
YIR037W	YML007W	protein-protein	p
YIR037W	YML070W	protein-protein	p
YIR037W	YPR035W	protein-protein	p
YIR038C	YJL097W	protein-protein	p
YIR038C	YML086C	protein-protein	p
YIR038C	YPL246C	protein-protein	p
YIR042C	YPL240C	protein-protein	p
YJL001W	YDL147W	protein-protein	p
YJL001W	YER012W	protein-protein	p
YJL001W	YER094C	protein-protein	p
YJL001W	YFL007W	protein-protein	p
YJL001W	YFR004W	protein-protein	p
YJL001W	YFR050C	protein-protein	p
YJL001W	YGL011C	protein-protein	p
YJL001W	YHL030W	protein-protein	p
YJL001W	YMR314W	protein-protein	p
YJL001W	YOR157C	protein-protein	p
YJL001W	YOR362C	protein-protein	p
YJL001W	YPR103W	protein-protein	p
YJL001W	YPR180W	protein-protein	p
YJL002C	YBL105C	protein-protein	p
YJL002C	YDL232W	protein-protein	p
YJL002C	YEL002C	protein-protein	p
YJL002C	YGL022W	protein-protein	p
YJL002C	YGL226C-A	protein-protein	p
YJL002C	YML019W	protein-protein	p
YJL002C	YMR146C	protein-protein	p
YJL002C	YMR149W	protein-protein	p
YJL002C	YOR085W	protein-protein	p
YJL002C	YOR103C	protein-protein	p
YJL005W	YBR140C	protein-protein	p
YJL005W	YDR247W	protein-protein	p
YJL005W	YLR310C	protein-protein	p
YJL005W	YMR116C	protein-protein	p
YJL005W	YNL098C	protein-protein	p
YJL005W	YNL138W	protein-protein	p
YJL005W	YOR057W	protein-protein	p
YJL006C	YKL139W	protein-protein	p
YJL006C	YML112W	protein-protein	p
YJL008C	YDL143W	protein-protein	p
YJL008C	YDR188W	protein-protein	p
YJL008C	YDR212W	protein-protein	p
YJL008C	YFL039C	protein-protein	p
YJL008C	YIL142W	protein-protein	p
YJL008C	YJL014W	protein-protein	p
YJL008C	YJL111W	protein-protein	p
YJL008C	YJR064W	protein-protein	p
YJL008C	YOR281C	protein-protein	p
YJL010C	YDR324C	protein-protein	p
YJL010C	YGR159C	protein-protein	p
YJL010C	YHR089C	protein-protein	p
YJL010C	YLR197W	protein-protein	p
YJL010C	YMR229C	protein-protein	p
YJL010C	YOR310C	protein-protein	p
YJL010C	YPR112C	protein-protein	p
YJL011C	YDL150W	protein-protein	p
YJL011C	YDR045C	protein-protein	p
YJL011C	YGR246C	protein-protein	p
YJL011C	YKL144C	protein-protein	p
YJL011C	YNL151C	protein-protein	p
YJL011C	YNR003C	protein-protein	p
YJL011C	YOR116C	protein-protein	p
YJL011C	YOR207C	protein-protein	p
YJL011C	YPR110C	protein-protein	p
YJL012C	YBR109C	protein-protein	p
YJL012C	YNL142W	protein-protein	p
YJL012C	YOR270C	protein-protein	p
YJL012C	YPR154W	protein-protein	p
YJL013C	YGL116W	protein-protein	p
YJL013C	YJL030W	protein-protein	p
YJL013C	YOR026W	protein-protein	p
YJL014W	YDL143W	protein-protein	p
YJL014W	YDL156W	protein-protein	p
YJL014W	YDR188W	protein-protein	p
YJL014W	YDR212W	protein-protein	p
YJL014W	YIL142W	protein-protein	p
YJL014W	YJL008C	protein-protein	p
YJL014W	YJL111W	protein-protein	p
YJL014W	YJR064W	protein-protein	p
YJL019W	YDR227W	protein-protein	p
YJL019W	YFR027W	protein-protein	p
YJL019W	YGL075C	protein-protein	p
YJL019W	YJL073W	protein-protein	p
YJL019W	YKL172W	protein-protein	p
YJL019W	YLR233C	protein-protein	p
YJL019W	YMR117C	protein-protein	p
YJL019W	YOL012C	protein-protein	p
YJL019W	YOL104C	protein-protein	p
YJL019W	YOR257W	protein-protein	p
YJL019W	YOR294W	protein-protein	p
YJL019W	YPL200W	protein-protein	p
YJL020C	YBL007C	protein-protein	p
YJL020C	YBL061C	protein-protein	p
YJL020C	YDR409W	protein-protein	p
YJL020C	YGL060W	protein-protein	p
YJL020C	YGR078C	protein-protein	p
YJL020C	YGR268C	protein-protein	p
YJL020C	YHR114W	protein-protein	p
YJL020C	YHR182W	protein-protein	p
YJL020C	YIR003W	protein-protein	p
YJL020C	YJL194W	protein-protein	p
YJL020C	YKL129C	protein-protein	p
YJL020C	YLR144C	protein-protein	p
YJL020C	YLR191W	protein-protein	p
YJL020C	YLR200W	protein-protein	p
YJL020C	YMR109W	protein-protein	p
YJL020C	YNL094W	protein-protein	p
YJL020C	YNL153C	protein-protein	p
YJL020C	YOR181W	protein-protein	p
YJL020C	YPR104C	protein-protein	p
YJL020C	YPR171W	protein-protein	p
YJL023C	YPR116W	protein-protein	p
YJL024C	YPL195W	protein-protein	p
YJL025W	YBL014C	protein-protein	p
YJL025W	YML043C	protein-protein	p
YJL025W	YMR270C	protein-protein	p
YJL026W	YER070W	protein-protein	p
YJL026W	YGR180C	protein-protein	p
YJL029C	YBL017C	protein-protein	p
YJL029C	YDR027C	protein-protein	p
YJL029C	YDR484W	protein-protein	p
YJL029C	YJL034W	protein-protein	p
YJL029C	YKR020W	protein-protein	p
YJL029C	YLR262C	protein-protein	p
YJL030W	YGL086W	protein-protein	p
YJL030W	YGL116W	protein-protein	p
YJL030W	YJL013C	protein-protein	p
YJL030W	YOR026W	protein-protein	p
YJL030W	YOR370C	protein-protein	p
YJL030W	YPR176C	protein-protein	p
YJL031C	YOR370C	protein-protein	p
YJL031C	YPR176C	protein-protein	p
YJL033W	YBR118W	protein-protein	p
YJL033W	YDR299W	protein-protein	p
YJL033W	YDR365C	protein-protein	p
YJL033W	YKL117W	protein-protein	p
